id,code,kind,parent_id:id,sequence,name,plain_label,name_en,featured,active,description,hint_terms
spec_tea_brewing,tea-brewing,competency,spec_coffee_tea_beverage,100,دم کردنِ چای,چای دم کردن,Tea brewing,0,1,دم کردنِ چای سیاهِ ایرانی با قوری و کتری و چای‌های سبز، سفید و دمنوش‌ها با دما و زمانِ مناسبِ هر کدام، و سروِ خوش‌رنگ و تازه. چایِ مانده و جوشیده سرو نمی‌شود.,چای چایی دم کردن چای سماور دمنوش قوری چای خانه
spec_knife_skills,knife-skills,competency,spec_culinary_techniques,100,مهارتِ کار با چاقو,خرد کردن با چاقو,Knife skills,0,1,در دست گرفتنِ درستِ چاقو و خرد کردنِ یکنواخت و سریع با برش‌های رایج مثلِ خلالی، مکعبی، ریز و حلقه‌ای، و تیز نگه‌داشتنِ چاقو. برشِ یکنواخت یعنی پختِ یکنواخت.,خرد کردن خلال کردن ریز کردن سبزی خرد کردن چاقو کاری
spec_mise_en_place,mise-en-place,competency,spec_culinary_techniques,100,آماده‌سازیِ پیش از سرو (میزان‌پلاس),آماده‌سازی,Mise en place,0,1,پیش از شروعِ سرو همه‌ی مواد را شسته، خرد، اندازه‌شده و مرتب در دسترس گذاشتن و ابزار را آماده کردن. هر چیز سرِ جای خود، تا در شلوغی دنبالِ چیزی نگردید.,میزانپلاس میزان پلاس آماده سازی پرپ پیش آماده سازی
spec_cooking_methods,cooking-methods,competency,spec_culinary_techniques,100,روش‌های پخت,روش‌های پخت‌وپز,Cooking methods,0,1,شناختن و به‌کار بستنِ روش‌های پختِ خشک و تر: سرخ کردن، سرخ‌کردنِ سریع، کباب، تنور، آب‌پز، بخارپز، دم‌پختن و خوراکِ آرام‌پز. هر ماده و هر برش روشِ مناسبِ خود را دارد.,پخت و پز سرخ کردن آب پز بخارپز خورش پختن تفت دادن
spec_plating,plating,competency,spec_culinary_techniques,100,آرایشِ بشقاب,چیدنِ غذا در بشقاب,Plating,0,1,چیدنِ تمیز و زیبای غذا در بشقاب طبقِ عکس یا نمونه‌ی مجموعه، با رنگ، ارتفاع و جای خالیِ متعادل و لبه‌ی تمیزِ بشقاب. غذا اول با چشم خورده می‌شود.,تزیین غذا دیزاین بشقاب چیدمان غذا پلیتینگ سرو زیبا
spec_rice_cooking_persian,rice-cooking-persian,competency,spec_culinary_techniques,100,پختِ برنجِ ایرانی,پلو و کته,Persian rice cooking,0,1,خیساندن و آبکش کردنِ برنج، دم‌گذاشتن با دم‌کنی، ته‌دیگِ برنجی، نانی و سیب‌زمینی، کته و زعفرانِ دم‌کرده. دانه‌ی بلند، جدا و پفکرده نشانه‌ی پلوی خوب است.,پلو کته ته دیگ دم کنی برنج آبکش پلوپز برنج پز
spec_kebab_grilling,kebab-grilling,competency,spec_culinary_techniques,100,کباب‌پزی روی آتش,کباب زدن,Kebab grilling,0,1,آماده کردن و به سیخ کشیدنِ گوشتِ چرخ‌کرده و تکه‌ای، مزه‌دار کردن، روشن و یکنواخت نگه‌داشتنِ آتشِ ذغال یا گاز و چرخاندنِ به‌موقعِ سیخ تا کباب آبدار و کامل پخته شود. از کوبیده تا جوجه و جگر.,کباب کوبیده جوجه کباب سیخ کشیدن منقل کبابی جگرکی
spec_bread_dough_handling,bread-dough-handling,competency,spec_baking_pastry,100,کار با خمیرِ نان,خمیرگیری,Bread dough handling,0,1,وزن کردنِ مواد، ورز دادن، استراحت و تخمیرِ خمیر، چانه گرفتن و پهن کردن. شامل نان‌های ایرانی مثلِ سنگک، بربری، لواش و تافتون و نان‌های حجیم.,خمیر چانه گیری ورز دادن خمیرگیر شاطر نانوایی خمیر مایه
spec_food_labeling,food-labeling,competency,spec_food_safety,100,برچسب‌گذاریِ مواد غذایی,برچسب زدن,Food labelling,0,1,روی هر ظرفِ آماده‌شده نام، تاریخِ تهیه، تاریخِ مصرف و در صورتِ نیاز مواد حساسیت‌زا را نوشتن، و خواندنِ برچسبِ بسته‌های رسیده. برای فروشِ بسته‌بندی، برچسب باید با ضوابطِ سازمانِ غذا و دارو بخواند.,برچسب لیبل تاریخ انقضا تاریخ تولید اتیکت
spec_charcoal_fire_management,charcoal-fire-management,competency,spec_kitchen_equipment_operation,100,روشن‌کردن و نگه‌داشتنِ آتشِ زغال,منقل و زغال,Charcoal fire management,0,1,آماده‌کردنِ زغال، یکنواخت نگه‌داشتنِ حرارتِ منقل و خاموش‌کردنِ ایمنِ آن.,منقل زغال آتش کباب باد زدن
spec_wood_fired_oven,wood-fired-oven,competency,spec_kitchen_equipment_operation,100,کار با تنورِ هیزمی و آجری,تنور,Wood-fired and clay oven operation,0,1,روشن‌کردن، گرم‌نگه‌داشتن و پختن در تنور و فرِ هیزمی، و خاکسترگیریِ ایمن.,تنور فر هیزمی فر آجری تنوری
spec_mobile_kitchen_operation,mobile-kitchen-operation,competency,spec_kitchen_equipment_operation,100,کار در آشپزخانهٔ سیار,فودتراک,Food truck operation,0,1,کار با آشپزخانهٔ کوچکِ خودرو: مخزنِ آب، کپسولِ گاز، ژنراتور، جای محدود و جابه‌جاییِ روزانه.,فود تراک ون غذا آشپزخانه سیار ژنراتور
spec_combi_oven_operation,combi-oven-operation,competency,spec_kitchen_equipment_operation,100,کار با فرِ کامبی,فرِ کامبی,Combi oven operation,0,1,برنامه‌دادن به فری که هوای داغ و بخار را با هم دارد، پختِ هم‌زمانِ چند سینی و شست‌وشو و رسوب‌زداییِ آن.,کامبی فر کامبی رشنال فر بخار
spec_fryer_operation_and_oil_care,fryer-operation-and-oil-care,competency,spec_kitchen_equipment_operation,100,کار با سرخ‌کن و نگهداریِ روغن,سرخ‌کن,Fryer operation and oil care,0,1,روشن‌کردن و تنظیمِ دمای سرخ‌کن، صاف‌کردن و آزمایشِ روغن، تعویضِ به‌موقع و دفعِ درستِ روغنِ کهنه.,سرخ کن دیپ فرایر تعویض روغن روغن سوخته
spec_gas_range_safety,gas-range-safety,competency,spec_kitchen_equipment_operation,100,کارِ ایمن با اجاق و مشعلِ گاز,اجاقِ گاز,Gas range and burner safety,0,1,روشن و خاموش‌کردنِ درستِ اجاق و مشعل، تنظیمِ شعله، شناختنِ بوی گاز و کارِ درست هنگامِ نشتی.,اجاق گاز مشعل گاز شعله کپسول
spec_pressure_cooker_operation,pressure-cooker-operation,competency,spec_kitchen_equipment_operation,100,کار با زودپز,زودپز,Pressure cooker operation,0,1,پر کردنِ درست، بستن، تنظیمِ حرارت و بازکردنِ ایمنِ زودپزهای خانگی و صنعتی و بررسیِ سوپاپ و واشر.,زودپز پلوپز فشاری سوپاپ
spec_tilting_kettle_bratt_pan,tilting-kettle-bratt-pan,competency,spec_kitchen_equipment_operation,100,کار با دیگِ صنعتیِ واژگون‌شو و تابهٔ بزرگ,دیگِ صنعتی,Tilting kettle and bratt pan operation,0,1,کار با دیگ‌های دوجداره و تابه‌های بزرگِ برقی یا گازی که برای خالی‌کردن کج می‌شوند.,دیگ بخار دیگ دوجداره تابه صنعتی برات پن
spec_slicer_and_grinder_operation,slicer-and-grinder-operation,competency,spec_kitchen_equipment_operation,100,کار با چرخ‌گوشت و دستگاهِ اسلایس,چرخ‌گوشت,Meat grinder and slicer operation,0,1,کارِ ایمن با چرخ‌گوشت و اسلایسر، استفاده از محافظ و فشاردهنده، بازکردن و شستنِ کاملِ قطعه‌ها.,چرخ گوشت اسلایسر کالباس بر
spec_kitchen_food_machines,kitchen-food-machines,competency,spec_kitchen_equipment_operation,100,کار با میکسر، غذاساز و پوست‌کن,دستگاه‌های آشپزخانه,"Food processors, mixers and peelers",0,1,کار و شست‌وشوی ایمنِ میکسر، غذاساز، مخلوط‌کن، رنده‌برقی و سیب‌زمینی‌پوست‌کن.,غذاساز میکسر پوست کن مخلوط کن رنده برقی
spec_blast_chiller_cold_room,blast-chiller-cold-room,competency,spec_kitchen_equipment_operation,100,کار با بلاست‌چیلر، سردخانه و فریزر,سردخانه,Blast chiller and cold room use,0,1,چیدنِ درست در سردخانه و فریزر، کار با بلاست‌چیلر، خواندنِ دما و گزارشِ خرابی.,سردخانه بلاست چیلر فریزر یخچال ایستاده
spec_persian_khoresh,persian-khoresh,competency,spec_culinary_iranian,100,خورش‌پزی,خورش,Persian stews (khoresh),0,1,پختنِ خورش‌هایی مثلِ قورمه‌سبزی، قیمه و فسنجان: سرخ‌کردنِ درستِ سبزی و پیاز، پختِ آرام و جاافتادن.,قورمه سبزی قیمه فسنجان خورش سبزی سرخ کردن
spec_polo_mixed_rice,polo-mixed-rice,competency,spec_culinary_iranian,100,پلوهای مخلوط و ته‌دیگ,پلو و ته‌دیگ,Mixed rice dishes and tahdig,0,1,پختنِ پلوهایی مثلِ باقالی‌پلو، زرشک‌پلو و لوبیاپلو و گرفتنِ ته‌دیگِ طلایی و یکنواخت.,ته دیگ باقالی پلو زرشک پلو لوبیا پلو استامبولی
spec_large_pot_rice_cooking,large-pot-rice-cooking,competency,spec_culinary_iranian,100,برنج‌پزی در دیگ‌های بزرگ,دیگِ برنج,Large-pot rice cooking,0,1,آبکش و دم‌کردنِ برنج در دیگ‌های بزرگ برای صدها نفر، بی‌آنکه برنج شفته یا ته‌گرفته شود.,دیگ بزرگ نذری برنج مجلسی دیگ پز
spec_saffron_preparation,saffron-preparation,competency,spec_culinary_iranian,100,دم‌کردن و مصرفِ درستِ زعفران,زعفران,Saffron preparation,0,1,ساییدن و دم‌کردنِ زعفران برای بیشترین رنگ و عطر با کمترین مصرف، و شناختنِ زعفرانِ اصل.,زعفران دم کردن زعفران نبات زعفران
spec_kebab_skewering,kebab-skewering,competency,spec_culinary_iranian,100,سیخ‌زدنِ کباب,سیخ‌زدن,Kebab skewering,0,1,ورزدادنِ گوشتِ چرخ‌کرده و زدنِ یکنواختِ آن به سیخ، و سیخ‌کردنِ جوجه و چنجه به اندازه‌های برابر.,سیخ زدن کوبیده سیخ کش ورز دادن
spec_ash_and_haleem_cooking,ash-and-haleem-cooking,competency,spec_culinary_iranian,100,آش‌پزی و حلیم‌پزی,آش و حلیم,Ash and haleem cooking,0,1,پختنِ طولانیِ آش و حلیم با هم‌زدنِ پیوسته تا ته نگیرد، و آماده‌کردنِ کشک، پیازداغ و نعناداغ.,آش رشته حلیم شله قلمکار کشک پیازداغ
spec_dizi_abgoosht_cooking,dizi-abgoosht-cooking,competency,spec_culinary_iranian,100,دیزی و آبگوشت‌پزی,دیزی,Dizi and abgoosht cooking,0,1,پختنِ آرامِ آبگوشت در دیزیِ سنگی یا دیگ با گوشت، دنبه، نخود و لوبیا و سروِ ترید و گوشت‌کوبیده.,دیزی آبگوشت دیزی سنگی گوشت کوبیده
